#AUTHID,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
1997_636228.txt,0.17073170731707318,0.0975609756097561,0.07317073170731707,0.10975609756097561,0.04878048780487805,0.06097560975609756,0.10975609756097561,0.036585365853658534,0.04878048780487805,0.10975609756097561
1997_430457.txt,0.19047619047619047,0.15873015873015872,0.09523809523809523,0.20634920634920634,0.07936507936507936,0.06349206349206349,0.14285714285714285,0.06349206349206349,0.14285714285714285,0.20634920634920634
1997_475795.txt,0.14184397163120568,0.09219858156028368,0.02127659574468085,0.1347517730496454,0.028368794326241134,0.028368794326241134,0.07092198581560284,0.0070921985815602835,0.06382978723404255,0.0851063829787234
1997_356326.txt,0.20454545454545456,0.20454545454545456,0.09090909090909091,0.14772727272727273,0.10227272727272728,0.09090909090909091,0.11363636363636363,0.13636363636363635,0.056818181818181816,0.10227272727272728
1997_530565.txt,0.2692307692307692,0.19230769230769232,0.19230769230769232,0.16666666666666666,0.1282051282051282,0.14102564102564102,0.1794871794871795,0.10256410256410256,0.08974358974358974,0.16666666666666666
1997_378670.txt,0.19718309859154928,0.09859154929577464,0.028169014084507043,0.11267605633802817,0.028169014084507043,0.028169014084507043,0.1267605633802817,0.04225352112676056,0.028169014084507043,0.11267605633802817
1997_814703.txt,0.26666666666666666,0.06666666666666667,0.05,0.23333333333333334,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.05,0.1,0.15
1997_472441.txt,0.1652892561983471,0.12396694214876033,0.04132231404958678,0.12396694214876033,0.04132231404958678,0.04132231404958678,0.10743801652892562,0.06611570247933884,0.09090909090909091,0.1322314049586777
1997_339562.txt,0.3333333333333333,0.07526881720430108,0.021505376344086023,0.21505376344086022,0.021505376344086023,0.053763440860215055,0.21505376344086022,0.07526881720430108,0.08602150537634409,0.25806451612903225
1997_760578.txt,0.21428571428571427,0.07142857142857142,0.09523809523809523,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.16666666666666666,0.047619047619047616,0.0,0.19047619047619047
1997_767473.txt,0.14754098360655737,0.10655737704918032,0.04918032786885246,0.09016393442622951,0.03278688524590164,0.03278688524590164,0.040983606557377046,0.02459016393442623,0.02459016393442623,0.09016393442622951
1997_743186.txt,0.23636363636363636,0.14545454545454545,0.01818181818181818,0.14545454545454545,0.02727272727272727,0.1,0.16363636363636364,0.10909090909090909,0.10909090909090909,0.12727272727272726
1997_747589.txt,0.17355371900826447,0.19008264462809918,0.09090909090909091,0.15702479338842976,0.0743801652892562,0.08264462809917356,0.14049586776859505,0.10743801652892562,0.0743801652892562,0.10743801652892562
1997_882637.txt,0.16393442622950818,0.06557377049180328,0.01639344262295082,0.14754098360655737,0.01639344262295082,0.04918032786885246,0.09836065573770492,0.03278688524590164,0.06557377049180328,0.09836065573770492
1997_821162.txt,0.16666666666666666,0.016666666666666666,0.0,0.18333333333333332,0.016666666666666666,0.016666666666666666,0.06666666666666667,0.0,0.05,0.08333333333333333
1997_748062.txt,0.18681318681318682,0.08791208791208792,0.01098901098901099,0.14285714285714285,0.02197802197802198,0.02197802197802198,0.08791208791208792,0.04395604395604396,0.054945054945054944,0.14285714285714285
1997_867722.txt,0.125,0.1875,0.078125,0.109375,0.09375,0.03125,0.046875,0.09375,0.078125,0.109375
1997_784675.txt,0.2558139534883721,0.09302325581395349,0.0,0.16279069767441862,0.0,0.023255813953488372,0.11627906976744186,0.046511627906976744,0.046511627906976744,0.13953488372093023
1997_665910.txt,0.2857142857142857,0.12698412698412698,0.047619047619047616,0.1746031746031746,0.015873015873015872,0.07936507936507936,0.20634920634920634,0.07936507936507936,0.1111111111111111,0.20634920634920634
1997_704970.txt,0.32558139534883723,0.13953488372093023,0.05813953488372093,0.1511627906976744,0.023255813953488372,0.011627906976744186,0.13953488372093023,0.03488372093023256,0.08139534883720931,0.23255813953488372
1997_660638.txt,0.21951219512195122,0.1951219512195122,0.08536585365853659,0.10975609756097561,0.012195121951219513,0.06097560975609756,0.12195121951219512,0.08536585365853659,0.07317073170731707,0.12195121951219512
1997_881327.txt,0.2876712328767123,0.2876712328767123,0.0821917808219178,0.1506849315068493,0.1095890410958904,0.1232876712328767,0.1643835616438356,0.1506849315068493,0.1095890410958904,0.1917808219178082
1997_884710.txt,0.2916666666666667,0.08333333333333333,0.0,0.1527777777777778,0.027777777777777776,0.027777777777777776,0.19444444444444445,0.06944444444444445,0.027777777777777776,0.1388888888888889
1997_880321.txt,0.13725490196078433,0.11764705882352941,0.0196078431372549,0.09803921568627451,0.058823529411764705,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.11764705882352941,0.09803921568627451
1997_336857.txt,0.17721518987341772,0.16455696202531644,0.0759493670886076,0.11392405063291139,0.06329113924050633,0.06329113924050633,0.13924050632911392,0.0379746835443038,0.0379746835443038,0.12658227848101267
1997_311198.txt,0.27522935779816515,0.1651376146788991,0.10091743119266056,0.1834862385321101,0.05504587155963303,0.09174311926605505,0.13761467889908258,0.10091743119266056,0.08256880733944955,0.1651376146788991
1997_378661.txt,0.15294117647058825,0.1411764705882353,0.08235294117647059,0.1411764705882353,0.047058823529411764,0.08235294117647059,0.07058823529411765,0.08235294117647059,0.10588235294117647,0.07058823529411765
1997_693196.txt,0.18518518518518517,0.18518518518518517,0.08641975308641975,0.1728395061728395,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.06172839506172839,0.08641975308641975,0.13580246913580246
1997_394566.txt,0.2028985507246377,0.07246376811594203,0.014492753623188406,0.13043478260869565,0.028985507246376812,0.028985507246376812,0.10144927536231885,0.028985507246376812,0.043478260869565216,0.07246376811594203
1997_677691.txt,0.14150943396226415,0.1509433962264151,0.07547169811320754,0.04716981132075472,0.0660377358490566,0.08490566037735849,0.08490566037735849,0.14150943396226415,0.04716981132075472,0.03773584905660377
1997_419343.txt,0.1702127659574468,0.1702127659574468,0.10638297872340426,0.2553191489361702,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.14893617021276595,0.14893617021276595
1997_473952.txt,0.2236842105263158,0.18421052631578946,0.14473684210526316,0.14473684210526316,0.13157894736842105,0.09210526315789473,0.13157894736842105,0.11842105263157894,0.02631578947368421,0.06578947368421052
1997_904901.txt,0.1813186813186813,0.15384615384615385,0.07142857142857142,0.12087912087912088,0.09340659340659341,0.06043956043956044,0.07142857142857142,0.06593406593406594,0.04395604395604396,0.08791208791208792
1997_847162.txt,0.22608695652173913,0.11304347826086956,0.05217391304347826,0.1565217391304348,0.06086956521739131,0.06956521739130435,0.1565217391304348,0.08695652173913043,0.12173913043478261,0.11304347826086956
1997_821194.txt,0.09876543209876543,0.2222222222222222,0.1111111111111111,0.09876543209876543,0.04938271604938271,0.12345679012345678,0.04938271604938271,0.14814814814814814,0.08641975308641975,0.07407407407407407
1997_339543.txt,0.21052631578947367,0.07894736842105263,0.039473684210526314,0.19736842105263158,0.02631578947368421,0.07894736842105263,0.11842105263157894,0.07894736842105263,0.09210526315789473,0.06578947368421052
1997_451062.txt,0.1506849315068493,0.2054794520547945,0.136986301369863,0.0958904109589041,0.0410958904109589,0.136986301369863,0.0410958904109589,0.0684931506849315,0.0410958904109589,0.0821917808219178
1997_476707.txt,0.21568627450980393,0.20588235294117646,0.09803921568627451,0.21568627450980393,0.029411764705882353,0.12745098039215685,0.13725490196078433,0.09803921568627451,0.12745098039215685,0.11764705882352941
1997_490124.txt,0.125,0.03125,0.0625,0.125,0.03125,0.0625,0.03125,0.03125,0.03125,0.0625
1997_492073.txt,0.16393442622950818,0.14754098360655737,0.08196721311475409,0.16393442622950818,0.03278688524590164,0.08196721311475409,0.06557377049180328,0.11475409836065574,0.16393442622950818,0.06557377049180328
1997_595469.txt,0.32967032967032966,0.17582417582417584,0.12087912087912088,0.3516483516483517,0.08791208791208792,0.0989010989010989,0.2857142857142857,0.10989010989010989,0.1978021978021978,0.2967032967032967
1997_597598.txt,0.3229166666666667,0.11458333333333333,0.08333333333333333,0.14583333333333334,0.0625,0.08333333333333333,0.16666666666666666,0.09375,0.10416666666666667,0.23958333333333334
1997_677293.txt,0.13095238095238096,0.20238095238095238,0.07142857142857142,0.10714285714285714,0.047619047619047616,0.07142857142857142,0.05952380952380952,0.10714285714285714,0.07142857142857142,0.07142857142857142
1997_739678.txt,0.275,0.0875,0.075,0.1625,0.05,0.0375,0.175,0.0625,0.075,0.1375
1997_754654.txt,0.2571428571428571,0.1523809523809524,0.09523809523809523,0.17142857142857143,0.06666666666666667,0.0761904761904762,0.18095238095238095,0.08571428571428572,0.06666666666666667,0.22857142857142856
1997_854291.txt,0.21818181818181817,0.14545454545454545,0.01818181818181818,0.18181818181818182,0.03636363636363636,0.03636363636363636,0.14545454545454545,0.09090909090909091,0.10909090909090909,0.09090909090909091
1997_855808.txt,0.19480519480519481,0.12987012987012986,0.0,0.07792207792207792,0.012987012987012988,0.025974025974025976,0.07792207792207792,0.06493506493506493,0.05194805194805195,0.1038961038961039
1997_858052.txt,0.2923076923076923,0.2153846153846154,0.1076923076923077,0.12307692307692308,0.1076923076923077,0.18461538461538463,0.24615384615384617,0.1076923076923077,0.07692307692307693,0.26153846153846155
1997_872282.txt,0.1320754716981132,0.09433962264150944,0.02830188679245283,0.07547169811320754,0.02830188679245283,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.04716981132075472,0.11320754716981132
1997_898394.txt,0.24193548387096775,0.14516129032258066,0.016129032258064516,0.24193548387096775,0.016129032258064516,0.04838709677419355,0.1935483870967742,0.06451612903225806,0.06451612903225806,0.1935483870967742
1997_953313.txt,0.25806451612903225,0.0967741935483871,0.04838709677419355,0.1774193548387097,0.03225806451612903,0.03225806451612903,0.14516129032258066,0.04838709677419355,0.0967741935483871,0.1774193548387097
1997_454962.txt,0.23529411764705882,0.23529411764705882,0.0784313725490196,0.23529411764705882,0.0196078431372549,0.0392156862745098,0.17647058823529413,0.0392156862745098,0.17647058823529413,0.17647058823529413
1997_499267.txt,0.21686746987951808,0.12048192771084337,0.08433734939759036,0.1686746987951807,0.04819277108433735,0.08433734939759036,0.13253012048192772,0.07228915662650602,0.08433734939759036,0.0963855421686747
1997_732894.txt,0.2159090909090909,0.13636363636363635,0.03409090909090909,0.125,0.022727272727272728,0.045454545454545456,0.11363636363636363,0.03409090909090909,0.07954545454545454,0.14772727272727273
1997_857525.txt,0.30434782608695654,0.11594202898550725,0.07246376811594203,0.2318840579710145,0.057971014492753624,0.08695652173913043,0.18840579710144928,0.10144927536231885,0.07246376811594203,0.2463768115942029
1997_897072.txt,0.075,0.125,0.0,0.175,0.0,0.025,0.075,0.05,0.025,0.05
1997_913103.txt,0.23,0.13,0.06,0.185,0.05,0.11,0.155,0.065,0.07,0.155
1997_913224.txt,0.24096385542168675,0.060240963855421686,0.024096385542168676,0.1686746987951807,0.012048192771084338,0.018072289156626505,0.1144578313253012,0.018072289156626505,0.05421686746987952,0.1746987951807229
1997_919361.txt,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.1568627450980392,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.0392156862745098,0.058823529411764705
1997_938066.txt,0.18032786885245902,0.11475409836065574,0.06557377049180328,0.11475409836065574,0.03278688524590164,0.06557377049180328,0.08196721311475409,0.08196721311475409,0.09836065573770492,0.13114754098360656
1997_417075.txt,0.14893617021276595,0.07801418439716312,0.014184397163120567,0.14184397163120568,0.014184397163120567,0.014184397163120567,0.07801418439716312,0.0070921985815602835,0.04964539007092199,0.11347517730496454
1997_475230.txt,0.2,0.14,0.04,0.2,0.04,0.08,0.12,0.02,0.12,0.1
1997_497680.txt,0.2876712328767123,0.0821917808219178,0.0273972602739726,0.2328767123287671,0.0547945205479452,0.1095890410958904,0.1780821917808219,0.0410958904109589,0.0136986301369863,0.1917808219178082
1997_499606.txt,0.25,0.15,0.05,0.175,0.05,0.05,0.1,0.075,0.025,0.125
1997_568086.txt,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.022727272727272728,0.045454545454545456,0.1590909090909091
1997_572720.txt,0.1953125,0.2265625,0.0703125,0.1796875,0.0390625,0.078125,0.1328125,0.0703125,0.046875,0.1484375
1997_579130.txt,0.18,0.1,0.06,0.06,0.04,0.1,0.06,0.06,0.04,0.12
1997_736454.txt,0.23809523809523808,0.1746031746031746,0.047619047619047616,0.1746031746031746,0.06349206349206349,0.1111111111111111,0.1746031746031746,0.1111111111111111,0.12698412698412698,0.1746031746031746
1997_752353.txt,0.16216216216216217,0.13513513513513514,0.06756756756756757,0.20270270270270271,0.02702702702702703,0.04054054054054054,0.12162162162162163,0.08108108108108109,0.0945945945945946,0.10810810810810811
1997_813369.txt,0.14728682170542637,0.10852713178294573,0.031007751937984496,0.12403100775193798,0.03875968992248062,0.031007751937984496,0.09302325581395349,0.06201550387596899,0.06201550387596899,0.10852713178294573
1997_819809.txt,0.1791044776119403,0.16417910447761194,0.029850746268656716,0.16417910447761194,0.05970149253731343,0.04477611940298507,0.14925373134328357,0.05970149253731343,0.05970149253731343,0.1791044776119403
1997_831768.txt,0.2441860465116279,0.19767441860465115,0.11627906976744186,0.08139534883720931,0.13953488372093023,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.08139534883720931,0.12790697674418605
1997_870133.txt,0.2,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.06153846153846154,0.09230769230769231,0.06153846153846154,0.07692307692307693,0.09230769230769231
1997_897420.txt,0.14705882352941177,0.2549019607843137,0.058823529411764705,0.14705882352941177,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.12745098039215685,0.049019607843137254,0.09803921568627451
1997_934160.txt,0.29577464788732394,0.09859154929577464,0.04225352112676056,0.18309859154929578,0.014084507042253521,0.056338028169014086,0.2112676056338028,0.08450704225352113,0.14084507042253522,0.22535211267605634
1997_450562.txt,0.2857142857142857,0.08163265306122448,0.02040816326530612,0.24489795918367346,0.04081632653061224,0.02040816326530612,0.21428571428571427,0.04081632653061224,0.14285714285714285,0.15306122448979592
1997_496933.txt,0.14814814814814814,0.16049382716049382,0.1111111111111111,0.09876543209876543,0.08641975308641975,0.07407407407407407,0.06172839506172839,0.09876543209876543,0.07407407407407407,0.09876543209876543
1997_511579.txt,0.20610687022900764,0.06870229007633588,0.061068702290076333,0.15267175572519084,0.03816793893129771,0.04580152671755725,0.11450381679389313,0.03816793893129771,0.09923664122137404,0.22137404580152673
1997_597205.txt,0.24528301886792453,0.03773584905660377,0.03773584905660377,0.1509433962264151,0.03773584905660377,0.05660377358490566,0.1509433962264151,0.03773584905660377,0.11320754716981132,0.18867924528301888
1997_679495.txt,0.12389380530973451,0.18584070796460178,0.07964601769911504,0.08849557522123894,0.10619469026548672,0.09734513274336283,0.05309734513274336,0.11504424778761062,0.07079646017699115,0.10619469026548672
1997_750427.txt,0.2631578947368421,0.16842105263157894,0.05263157894736842,0.2,0.06315789473684211,0.08421052631578947,0.2,0.09473684210526316,0.09473684210526316,0.16842105263157894
1997_750977.txt,0.25806451612903225,0.12903225806451613,0.03225806451612903,0.07526881720430108,0.010752688172043012,0.13978494623655913,0.21505376344086022,0.10752688172043011,0.021505376344086023,0.15053763440860216
1997_778356.txt,0.10091743119266056,0.03669724770642202,0.01834862385321101,0.10091743119266056,0.01834862385321101,0.027522935779816515,0.05504587155963303,0.027522935779816515,0.027522935779816515,0.14678899082568808
1997_870336.txt,0.23529411764705882,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.0,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.17647058823529413
1997_890630.txt,0.11940298507462686,0.1791044776119403,0.04477611940298507,0.08955223880597014,0.07462686567164178,0.05970149253731343,0.04477611940298507,0.08955223880597014,0.08955223880597014,0.07462686567164178
1997_910659.txt,0.24489795918367346,0.10204081632653061,0.01020408163265306,0.25510204081632654,0.01020408163265306,0.04081632653061224,0.12244897959183673,0.01020408163265306,0.08163265306122448,0.14285714285714285
1997_992649.txt,0.19672131147540983,0.23770491803278687,0.10655737704918032,0.21311475409836064,0.08196721311475409,0.13934426229508196,0.13934426229508196,0.13114754098360656,0.12295081967213115,0.09836065573770492
1997_471070.txt,0.23529411764705882,0.058823529411764705,0.0,0.04411764705882353,0.029411764705882353,0.014705882352941176,0.11764705882352941,0.04411764705882353,0.029411764705882353,0.23529411764705882
1997_473999.txt,0.16304347826086957,0.21739130434782608,0.07608695652173914,0.10869565217391304,0.05434782608695652,0.05434782608695652,0.10869565217391304,0.09782608695652174,0.021739130434782608,0.17391304347826086
1997_650973.txt,0.2,0.06666666666666667,0.03333333333333333,0.14444444444444443,0.03333333333333333,0.022222222222222223,0.18888888888888888,0.03333333333333333,0.08888888888888889,0.2
1997_653713.txt,0.21739130434782608,0.18478260869565216,0.11956521739130435,0.22826086956521738,0.09782608695652174,0.09782608695652174,0.21739130434782608,0.09782608695652174,0.13043478260869565,0.15217391304347827
1997_830141.txt,0.2222222222222222,0.06349206349206349,0.031746031746031744,0.15873015873015872,0.015873015873015872,0.031746031746031744,0.12698412698412698,0.015873015873015872,0.06349206349206349,0.09523809523809523
1997_835717.txt,0.27586206896551724,0.06896551724137931,0.017241379310344827,0.0603448275862069,0.0,0.02586206896551724,0.08620689655172414,0.04310344827586207,0.04310344827586207,0.1724137931034483
1997_854391.txt,0.28735632183908044,0.09195402298850575,0.022988505747126436,0.12643678160919541,0.022988505747126436,0.034482758620689655,0.10344827586206896,0.06896551724137931,0.08045977011494253,0.16091954022988506
1997_890127.txt,0.1981981981981982,0.12612612612612611,0.06306306306306306,0.09009009009009009,0.07207207207207207,0.02702702702702703,0.08108108108108109,0.06306306306306306,0.04504504504504504,0.13513513513513514
1997_913820.txt,0.11267605633802817,0.11267605633802817,0.014084507042253521,0.09859154929577464,0.028169014084507043,0.04225352112676056,0.056338028169014086,0.09859154929577464,0.04225352112676056,0.07042253521126761
1997_916622.txt,0.24096385542168675,0.12048192771084337,0.07228915662650602,0.07228915662650602,0.024096385542168676,0.0963855421686747,0.060240963855421686,0.03614457831325301,0.060240963855421686,0.12048192771084337
1997_917639.txt,0.27631578947368424,0.06578947368421052,0.05263157894736842,0.09210526315789473,0.02631578947368421,0.039473684210526314,0.10526315789473684,0.10526315789473684,0.039473684210526314,0.09210526315789473
1997_950082.txt,0.2127659574468085,0.07446808510638298,0.010638297872340425,0.1702127659574468,0.010638297872340425,0.0425531914893617,0.1276595744680851,0.031914893617021274,0.07446808510638298,0.14893617021276595
1997_950779.txt,0.32954545454545453,0.1590909090909091,0.125,0.09090909090909091,0.10227272727272728,0.13636363636363635,0.1590909090909091,0.14772727272727273,0.056818181818181816,0.2840909090909091
1997_959163.txt,0.20408163265306123,0.17346938775510204,0.061224489795918366,0.10204081632653061,0.10204081632653061,0.09183673469387756,0.12244897959183673,0.10204081632653061,0.10204081632653061,0.10204081632653061
1997_976604.txt,0.15,0.16666666666666666,0.08333333333333333,0.175,0.08333333333333333,0.041666666666666664,0.10833333333333334,0.075,0.058333333333333334,0.125
1997_978989.txt,0.1323529411764706,0.029411764705882353,0.0,0.17647058823529413,0.0,0.0,0.07352941176470588,0.0,0.04411764705882353,0.08823529411764706
1997_435058.txt,0.20155038759689922,0.10077519379844961,0.046511627906976744,0.07751937984496124,0.031007751937984496,0.031007751937984496,0.07751937984496124,0.05426356589147287,0.046511627906976744,0.13953488372093023
1997_452377.txt,0.24390243902439024,0.08536585365853659,0.04878048780487805,0.08536585365853659,0.024390243902439025,0.036585365853658534,0.14634146341463414,0.036585365853658534,0.06097560975609756,0.13414634146341464
1997_455853.txt,0.2708333333333333,0.14583333333333334,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.0625,0.1875,0.08333333333333333,0.10416666666666667,0.1875
1997_552216.txt,0.18309859154929578,0.22535211267605634,0.14084507042253522,0.19718309859154928,0.07042253521126761,0.08450704225352113,0.1267605633802817,0.1267605633802817,0.056338028169014086,0.15492957746478872
1997_595934.txt,0.1919191919191919,0.18181818181818182,0.09090909090909091,0.1414141414141414,0.09090909090909091,0.09090909090909091,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.18181818181818182
1997_654932.txt,0.20253164556962025,0.16455696202531644,0.06329113924050633,0.17721518987341772,0.05063291139240506,0.13924050632911392,0.0759493670886076,0.16455696202531644,0.012658227848101266,0.06329113924050633
1997_673123.txt,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.08333333333333333,0.1111111111111111
1997_714973.txt,0.18478260869565216,0.15217391304347827,0.043478260869565216,0.11956521739130435,0.05434782608695652,0.05434782608695652,0.08695652173913043,0.09782608695652174,0.06521739130434782,0.09782608695652174
1997_739542.txt,0.14563106796116504,0.1553398058252427,0.0970873786407767,0.1650485436893204,0.038834951456310676,0.06796116504854369,0.0970873786407767,0.08737864077669903,0.04854368932038835,0.0970873786407767
1997_815468.txt,0.1794871794871795,0.15384615384615385,0.05128205128205128,0.15384615384615385,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.07692307692307693
1997_819301.txt,0.10909090909090909,0.2909090909090909,0.16363636363636364,0.05454545454545454,0.2,0.14545454545454545,0.07272727272727272,0.14545454545454545,0.05454545454545454,0.05454545454545454
1997_834761.txt,0.17777777777777778,0.08888888888888889,0.044444444444444446,0.15555555555555556,0.022222222222222223,0.0,0.1111111111111111,0.044444444444444446,0.022222222222222223,0.13333333333333333
1997_857408.txt,0.17721518987341772,0.10126582278481013,0.0379746835443038,0.22784810126582278,0.02531645569620253,0.0379746835443038,0.08860759493670886,0.05063291139240506,0.0759493670886076,0.16455696202531644
1997_917210.txt,0.13636363636363635,0.13636363636363635,0.11363636363636363,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.06818181818181818,0.06818181818181818,0.13636363636363635
1997_937003.txt,0.18947368421052632,0.10526315789473684,0.05263157894736842,0.30526315789473685,0.06315789473684211,0.042105263157894736,0.1368421052631579,0.07368421052631578,0.08421052631578947,0.16842105263157894
1997_953720.txt,0.1935483870967742,0.06451612903225806,0.06451612903225806,0.22580645161290322,0.0,0.03225806451612903,0.16129032258064516,0.03225806451612903,0.0,0.06451612903225806
1997_954441.txt,0.1391304347826087,0.10434782608695652,0.06086956521739131,0.08695652173913043,0.06086956521739131,0.0782608695652174,0.06956521739130435,0.06956521739130435,0.034782608695652174,0.08695652173913043
1997_972805.txt,0.09333333333333334,0.14666666666666667,0.06666666666666667,0.12,0.09333333333333334,0.08,0.04,0.06666666666666667,0.14666666666666667,0.10666666666666667
1997_475931.txt,0.14432989690721648,0.1958762886597938,0.07216494845360824,0.1134020618556701,0.07216494845360824,0.1134020618556701,0.10309278350515463,0.1134020618556701,0.05154639175257732,0.05154639175257732
1997_551651.txt,0.15463917525773196,0.1958762886597938,0.09278350515463918,0.12371134020618557,0.05154639175257732,0.07216494845360824,0.05154639175257732,0.1134020618556701,0.08247422680412371,0.07216494845360824
1997_556474.txt,0.13125,0.125,0.0375,0.09375,0.05625,0.0625,0.0875,0.05625,0.0875,0.08125
1997_652829.txt,0.14814814814814814,0.09259259259259259,0.046296296296296294,0.08333333333333333,0.027777777777777776,0.06481481481481481,0.10185185185185185,0.05555555555555555,0.027777777777777776,0.1574074074074074
1997_678907.txt,0.3181818181818182,0.09090909090909091,0.0,0.25,0.0,0.022727272727272728,0.25,0.022727272727272728,0.11363636363636363,0.18181818181818182
1997_696460.txt,0.2033898305084746,0.1694915254237288,0.06779661016949153,0.11864406779661017,0.0847457627118644,0.06779661016949153,0.0847457627118644,0.11864406779661017,0.1016949152542373,0.11864406779661017
1997_697427.txt,0.26436781609195403,0.14942528735632185,0.09195402298850575,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.14942528735632185,0.11494252873563218,0.10344827586206896,0.14942528735632185
1997_733444.txt,0.2073170731707317,0.12195121951219512,0.08536585365853659,0.06097560975609756,0.06097560975609756,0.04878048780487805,0.08536585365853659,0.10975609756097561,0.06097560975609756,0.12195121951219512
1997_736254.txt,0.22535211267605634,0.07042253521126761,0.04225352112676056,0.11267605633802817,0.028169014084507043,0.04929577464788732,0.09859154929577464,0.06338028169014084,0.028169014084507043,0.14788732394366197
1997_771125.txt,0.15625,0.09375,0.015625,0.109375,0.0,0.046875,0.0625,0.078125,0.03125,0.03125
